1.673132821417044,4.13
1.6768091242483953,4.3
1.6805539369200864,4.44
1.6843709856428681,4.56
1.6882642060955093,4.59
1.692237760129074,4.69
1.6962960539869367,4.76
1.7004437582052718,4.88
1.7046858293789586,4.91
1.7090275340008296,5.05
1.7134744746083963,5.11
1.7180326185020856,5.17
1.7227083293332124,5.27
1.7275084018990492,5.34
1.7324401005272243,5.38
1.7375112014832037,5.42
1.7427300398938625,5.53
1.7481055617483896,5.6
1.7536473816164568,5.66
1.7593658468144904,5.75
1.7652721088559795,5.78
1.7713782031434995,5.84
1.7776971380012496,5.93
1.784242994310717,5.98
1.79103103720239,6.06
1.798077841477733,6.12
1.8054014326930456,6.19
1.8130214461364178,6.25
1.8209593062775458,6.32
1.8292384296755704,6.4
1.8378844548010225,6.5
1.8469255027740261,6.53
1.8563924736523107,6.66
1.8663193836296488,6.69
1.8767437493376735,6.74
1.887707026389054,6.79
1.8992551103604212,6.86
1.9114389095834916,6.94
1.924315000372015,7.04
1.9379463766157228,7.16
1.952403306936727,7.18
1.967764313683775,7.34
1.9841172886951515,7.36
2.001560760605811,7.49
2.0202053269014275,7.51
2.0401752599937097,7.62
2.0616102888813304,7.64
2.0846675443332177,7.74
2.109523632841894,7.84
2.136376768311199,7.93
2.1654488342091844,7.96
2.196987164163712,8.04
2.2312657048356725,8.14
2.268585048972369,8.23
2.3092705875982817,8.3
2.3536677248190268,8.38
2.4021327440430094,8.41
2.455017571864459,8.48
2.5126464949418548,8.57
2.575283102113553,8.64
2.643086736459092,8.66
2.7160599990275363,8.72
2.7939926107988473,8.74
2.8764118140761363,8.8
2.962553873903746,8.81
3.0513722470309848,8.81
