b,alpha
5.21,0.005758708743792272
5.21,0.011517066967417396
5.21,0.01727474416774362
5.21,0.023031410088319514
5.21,0.028786734841309565
5.21,0.03454038902576462
5.21,0.04029204384845649
5.21,0.04604137124155877
5.21,0.05178804398200844
5.21,0.057531735808640815
5.21,0.06327212153847417
5.235,0.06900887718296009
5.235,0.07474168006221307
5.235,0.08047020891874636
5.235,0.08619414402936602
5.235,0.09191316731620534
5.235,0.09762696245619559
5.235,0.10333521498846313
5.235,0.10903761242115666
5.235,0.11473384433532284
5.26,0.12042360248803899
5.26,0.12610658091296062
5.26,0.1317824760193232
5.26,0.13745098668865058
5.26,0.14311181436958778
5.26,0.1487646631703347
5.26,0.15440923994910147
5.285,0.16004525440200926
5.285,0.16567241914885897
5.285,0.17129044981636932
5.285,0.176899065119037
5.285,0.18249798693743263
5.31,0.18808694039395796
5.31,0.19366565392617446
5.31,0.19923385935718274
5.31,0.2047912919637764
5.335,0.2103376905415811
5.335,0.21587279746761864
5.335,0.22139635876017993
5.335,0.22690812413594016
5.36,0.23240784706421747
5.36,0.23789528481870295
5.36,0.24337019852610023
5.36,0.24883235321233083
5.385,0.2542815178456646
5.385,0.25971746537729934
5.385,0.2651399727791173
5.41,0.27054882107855854
5.41,0.2759437953909704
5.41,0.2813246849490747
5.435,0.2866912831298007
5.435,0.29204338747839864
5.435,0.2973807997299198
5.46,0.3027033258280314
5.46,0.30801077594130544
5.46,0.31330296447682543
5.485,0.31857971009135305
5.485,0.3238408356999334
5.485,0.3290861684820563
5.51,0.334315539885465
5.51,0.33952878562742467
5.535,0.3447257456938531
5.535,0.34990626433601446
5.535,0.3550701900650314
5.56,0.36021737564421813
5.56,0.3653476780792496
5.585,0.37046095860623823
5.585,0.37555708267778276
5.61,0.38063591994705614
5.61,0.3856973442499208
5.61,0.39074123358516466
5.635,0.39576747009303714
5.635,0.40077594003180594
5.66,0.40576653375283706
5.66,0.41073914567389663
5.685,0.4156936742508672
5.685,0.4206300219479958
5.71,0.42554809520661874
5.71,0.4304478044124718
5.735,0.4353290638616911
5.735,0.44019179172543343
5.76,0.44503591001334264
5.76,0.44986134453577026
5.785,0.45466802486487706
5.785,0.459455884294706
5.81,0.46422485980016254
5.81,0.46897489199514236
5.835,0.47370592508963466
5.835,0.47841790684606533
5.86,0.48311078853480816
5.885,0.4877845248889415
5.885,0.492439074058349
5.91,0.4970743975631403
5.91,0.5016904602464903
5.935,0.5062872302269547
5.935,0.5108646788502841
5.96,0.515422780640773
5.985,0.5199615132522287
5.985,0.5244808574185821
6.01,0.5289807969041798
6.01,0.5334613184538227
6.035,0.5379224117425575
6.06,0.5423640693253139
6.06,0.546786286586352
6.085,0.5511890616886558
6.11,0.5555723955232151
6.11,0.5599362916582922
6.135,0.5642807562886969
6.135,0.5686057981850823
6.16,0.5729114286433242
6.185,0.577197661433981
6.185,0.5814645127519208
6.21,0.585712001166064
6.235,0.5899401475693503
6.235,0.5941489751288981
6.26,0.5983385092364442
6.285,0.6025087774589779
6.31,0.6066598094897655
6.31,0.6107916370995847
6.335,0.61490429408837
6.36,0.6189978162372051
6.36,0.6230722412606243
6.385,0.6271276087594179
6.41,0.6311639601737391
6.41,0.6351813387367334
6.435,0.6391797894285419
6.46,0.6431593589308017
6.485,0.6471200955816175
6.485,0.651062049330997
6.51,0.6549852716968195
6.535,0.6588898157212801
6.56,0.6627757359278745
6.56,0.6666430882789108
6.585,0.6704919301335484
6.61,0.6743223202064051
6.635,0.678134318526708
6.635,0.6819279863979844
6.66,0.6857033863583626
6.685,0.6894605821414017
6.71,0.6931996386375465
6.735,0.6969206218561
6.735,0.700623598887843
6.76,0.7043086378682032
6.785,0.70797580794103
6.81,0.7116251792229543
6.835,0.7152568227683391
6.835,0.7188708105348259
6.86,0.7224672153494883
6.885,0.7260461108755534
6.91,0.7296075715797328
6.935,0.7331516727001527
6.96,0.7366784902148453
6.96,0.7401881008108684
6.985,0.7436805818539717
7.01,0.7471560113588771
7.035,0.750614467960132
7.06,0.7540560308835207
7.085,0.7574807799180896
7.11,0.7608887953886935
7.11,0.7642801581291613
7.135,0.7676549494559808
7.16,0.7710132511425611
7.185,0.7743551453940452
7.21,0.7776807148226782
7.235,0.7809900424236925
7.26,0.784283211551771
7.285,0.7875603058980023
7.31,0.7908214094673898
7.31,0.7940666065568678
7.335,0.7972959817338376
7.36,0.8005096198152087
7.385,0.803707605846956
7.41,0.8068900250841448
7.435,0.8100569629714828
7.46,0.8132085051243195
7.485,0.8163447373101519
7.51,0.8194657454305828
7.535,0.8225716155037526
7.56,0.8256624336472255
7.585,0.8287382860613163
7.61,0.8317992590128886
7.635,0.8348454388195565
7.66,0.8378769118343392
7.685,0.8408937644307304
7.71,0.8438960829881985
7.71,0.8468839538780649
7.735,0.8498574634498257
7.76,0.8528166980178443
7.785,0.8557617438484343
7.81,0.8586926871473429
7.835,0.8616096140475944
7.86,0.8645126105977097
7.885,0.8674017627502895
7.91,0.870277156350953
7.935,0.8731388771276327
7.96,0.875987010680197
7.985,0.8788216424704351
8.01,0.8816428578123452
8.035,0.8844507418627708
8.06,0.8872453796123454
8.11,0.890026855876744
8.135,0.892795255288249
8.16,0.8955506622876173
8.185,0.898293161116236
8.21,0.9010228358085646
8.235,0.9037397701848685
8.26,0.9064440478442197
8.285,0.9091357521577752
8.31,0.9118149662623145
8.335,0.9144817730540408
8.36,0.9171362551826361
