b,alpha
0.11,0.057236124236148773
0.11,0.1140999869681894
0.11,0.170233848287881
0.11,0.22530725872420607
0.11,0.27902755655794664
0.11,0.3311471793697916
0.11,0.3814675434969671
0.11,0.42983968095295133
0.11,0.47616214867394535
0.11,0.5203769051180346
0.135,0.5624638910941112
0.135,0.6024349877951788
0.135,0.6403278983036151
0.135,0.676200348841536
0.135,0.7101248617795993
0.135,0.7421842308731206
0.135,0.7724677370346349
0.16,0.8010680797886572
0.16,0.8280789611738949
0.16,0.8535932394951236
0.16,0.8777015644141237
0.16,0.9004914075507134
0.185,0.9220464104176197
0.185,0.942445981474662
0.185,0.9617650846766685
0.185,0.980074172037444
0.185,0.9974392219031007
0.21,1.0139218525648228
0.21,1.0295794875251962
0.21,1.044465554218119
0.21,1.058629702415511
0.21,1.0721180320757644
0.235,1.084973323154014
0.235,1.0972352620377142
0.235,1.1089406609143213
0.235,1.120123667626702
0.235,1.130815964503578
0.26,1.1410469553459137
0.26,1.15084394025211
0.26,1.1602322783251793
0.26,1.169235538554755
0.285,1.1778756393359826
0.285,1.1861729771926701
0.285,1.194146545335621
0.285,1.2018140427135418
0.285,1.2091919742212651
0.31,1.2162957427167986
0.31,1.2231397334773684
0.31,1.229737391694497
0.31,1.236101293573766
0.335,1.242243211569053
0.335,1.248174174243714
0.335,1.2539045212145636
0.335,1.259443953599097
0.335,1.26480158035237
0.335,1.269985960847647
0.385,1.275005144025303
0.385,1.2798667044060767
0.385,1.2845777752391738
0.385,1.2891450790318144
0.385,1.2935749556847338
0.385,1.2978733884385725
0.385,1.3020460278172505
0.385,1.306098213738096
0.385,1.3100349959431563
0.435,1.313861152892318
0.435,1.3175812092462587
0.435,1.3211994520558805
0.435,1.32471994576451
0.435,1.328146546119676
0.435,1.33148291308279
0.435,1.3347325228173645
0.435,1.3378986788291423
0.435,1.3409845223254666
0.485,1.3439930418551025
0.485,1.3469270822846318
0.485,1.349789353162736
0.485,1.3525824365193146
0.485,1.3553087941424051
0.485,1.3579707743723537
0.51,1.3605706184493205
0.51,1.3631104664473204
0.51,1.3655923628252011
0.51,1.368018261622523
0.535,1.3703900313260982
0.535,1.3727094594307443
0.535,1.3749782567161446
0.535,1.3771980612597388
0.56,1.3793704422042186
0.56,1.381496903296643
0.56,1.383578886214886
0.56,1.385617773695971
0.585,1.3876148924796905
0.585,1.3895715160799438
0.585,1.3914888673952583
0.585,1.393368121169134
0.585,1.395210406310042
0.61,1.3970168080802337
0.61,1.398788370161791
0.61,1.4005260966077877
0.61,1.4022309536858688
0.635,1.4039038716209906
0.635,1.4055457462436551
0.635,1.4071574405494722
0.635,1.408739786175515
0.66,1.4102935847985463
0.66,1.4118196094598314
0.66,1.4133186058209768
0.66,1.4147912933548659
0.685,1.416238366475575
0.685,1.4176604956108125
0.685,1.4190583282202622
0.685,1.4204324897629337
0.71,1.4217835846164615
0.71,1.423112196951084
0.71,1.424418891560869
0.71,1.4257042146545742
0.71,1.426968694608409
0.71,1.4282128426827845
0.76,1.4294371537050468
0.76,1.4306421067200412
0.76,1.4318281656102314
0.76,1.4329957796870496
0.76,1.4341453842549639
0.76,1.4352774011497487
0.76,1.4363922392522883
0.76,1.4374902949792059
0.81,1.4385719527515155
0.81,1.4396375854424257
0.81,1.4406875548053717
0.81,1.4417222118832675
0.81,1.4427418973999346
0.81,1.4437469421345996
0.81,1.4447376672802994
0.81,1.4457143847869958
0.86,1.4466773976901488
0.86,1.4476270004254492
0.86,1.4485634791304018
0.86,1.4494871119333685
0.86,1.4503981692306955
0.86,1.451296913952465
0.86,1.4521836018174372
0.86,1.4530584815776637
0.91,1.4539217952532766
0.91,1.4547737783578878
0.91,1.4556146601150495
0.91,1.4564446636661728
0.91,1.4572640062702984
0.91,1.4580728994960854
0.935,1.4588715494063698
0.935,1.4596601567356247
0.935,1.4604389170606307
0.935,1.4612080209646705
0.96,1.461967654195513
0.96,1.4627179978174731
0.96,1.4634592283577992
0.985,1.4641915179476246
0.985,1.4649150344577313
0.985,1.4656299416293292
0.985,1.4663363992000813
0.985,1.4670345630255541
0.985,1.4677245851963017
1.035,1.4684066141507555
1.035,1.4690807947840983
1.035,1.469747268553281
1.035,1.4704061735783516
1.035,1.4710576447402302
1.035,1.4717018137750906
1.06,1.4723388093654726
1.06,1.4729687572282606
1.06,1.4735917801996532
1.06,1.4742079983172443
1.085,1.4748175288993222
1.085,1.4754204866215075
1.085,1.476016983590819
1.085,1.4766071294172822
1.085,1.477191031283162
1.085,1.4777687940099193
1.085,1.4783405201229727
1.16,1.4789063099143527
1.16,1.479466261503326
1.16,1.4800204708950646
1.16,1.4805690320374343
1.16,1.4811120368759736
1.16,1.4816495754071286
1.16,1.4821817357298033
1.16,1.4827086040952981
1.185,1.4832302649556843
1.185,1.483746801010674
1.185,1.4842582932530457
1.185,1.484764821012668
1.21,1.4852664619991782
1.21,1.4857632923433601
1.21,1.4862553866372692
1.235,1.4867428179731477
1.235,1.4872256579811693
1.235,1.4877039768660647
1.235,1.4881778434426494
1.26,1.4886473251703085
1.26,1.489112488186465
1.26,1.489573397339068
1.26,1.490030116218133
1.285,1.4904827071863733
1.285,1.4909312314089402
1.285,1.491375748882316
1.31,1.4918163184623767
1.31,1.49225299789166
1.31,1.492685843825859
1.31,1.4931149118595708
1.335,1.493540256551323
1.335,1.4939619314479022
1.335,1.494379989108006
1.335,1.494794481125242
1.36,1.4952054581504926
1.36,1.4956129699136684
