0.2805766057026975,4.47
0.5239392677758866,4.47
0.7161920199926056,4.48
0.8624638420277821,4.51
0.9735777022192758,4.55
1.0592752965983525,4.55
1.1267677982160316,4.57
1.1810858068531662,4.58
1.2257020008107276,4.62
1.2630350271187476,4.63
1.2947973982274263,4.68
1.3222248268102654,4.69
1.3462262116317345,4.7
1.367482483764358,4.74
1.3865126845714435,4.76
1.403718887156986,4.79
1.4194172735268027,4.8
1.4338600081287052,4.85
1.4472508914077336,4.87
1.4597567410962649,4.91
1.4715157932393117,4.94
1.4826439938656946,4.98
1.4932397776966124,5.01
1.5033877486230194,5.05
1.513161554735968,5.07
1.5226261677319626,5.13
1.531839719397812,5.18
1.540855008163852,5.19
1.5497207609093187,5.25
1.5584827157004568,5.27
1.5671845775539206,5.33
1.5758688900677125,5.41
1.5845778598228397,5.47
1.5933541671951104,5.52
1.6022417962870303,5.56
1.611286917998705,5.62
1.6205388639391995,5.71
1.630051235322029,5.75
1.6398832008837678,5.84
1.6501010523189297,5.93
1.6607801064293977,6.0
1.6720070727007939,6.1
1.6838830472115913,6.19
1.6965273545521107,6.27
1.7100825478662647,6.37
1.7247210074027073,6.48
1.7406537724827493,6.65
1.7581425364762673,6.77
1.7775161875472665,6.9
1.7991939853705055,7.01
1.8237185841956254,7.21
1.8518039075695882,7.35
1.8844057756131223,7.55
1.9228278367410128,7.68
1.9688826118407512,7.87
2.025137769117105,8.07
2.0952881895364515,8.27
2.184686767729948,8.51
2.3009661136072426,8.76
2.4542413791180224,8.92
2.6550611744763732,9.15
2.9063684596228554,9.2
