b,alpha
3.435,0.0029237970432990684
3.435,0.005847560044391847
3.435,0.00877126506175906
3.435,0.011694888158153421
3.435,0.014618405402843836
3.435,0.0175417928732182
3.435,0.020465026657217496
3.435,0.023388082854940116
3.435,0.026310937580983185
3.435,0.029233566966440826
3.435,0.032155947160672285
3.435,0.035078054333510855
3.435,0.03799986467720478
3.435,0.040921354408453875
3.435,0.04384249977032945
3.435,0.04676327703432045
3.435,0.04968366250238203
3.435,0.052603632508730146
3.435,0.05552316342207359
3.435,0.05844223164735345
3.435,0.06136081362786916
3.435,0.06427888584716922
3.435,0.06719642483100663
3.435,0.07011340714931379
3.435,0.07302980941815523
3.435,0.07594560830159928
3.435,0.0788607805137441
3.435,0.08177530282052342
3.435,0.08468915204173577
3.435,0.0876023050528421
3.435,0.09051473878696331
3.435,0.09342643023669707
3.435,0.09633735645600525
3.435,0.09924749456213387
3.435,0.10215682173740326
3.435,0.10506531523111381
3.435,0.10797295236136507
3.435,0.11087971051688557
3.435,0.11378556715885872
3.435,0.11669049982273326
3.435,0.1195944861200127
3.435,0.1224975037400736
3.435,0.12539953045188437
3.435,0.12830054410584496
3.435,0.13120052263546442
3.435,0.13409944405916466
3.435,0.13699728648198684
3.485,0.13989402809728346
3.485,0.1427896471884645
3.485,0.14568412213066048
3.485,0.1485774313924177
3.485,0.1514695535373494
3.485,0.154360467225798
3.485,0.15725015121645328
3.485,0.1601385843680213
3.485,0.1630257456407854
3.485,0.16591161409823044
3.485,0.16879616890861282
3.485,0.17167938934653526
3.485,0.1745612547945031
3.485,0.17744174474444793
3.485,0.18032083879926672
3.485,0.18319851667432657
3.485,0.18607475819894265
3.485,0.18894954331788227
3.485,0.19182285209280225
3.485,0.19469466470371452
3.485,0.19756496145040267
3.485,0.20043372275385013
3.485,0.20330092915762965
3.485,0.20616656132928243
3.51,0.20903060006171434
3.51,0.21189302627450002
3.51,0.2147538210152554
3.51,0.2176129654609494
3.51,0.22047044091918888
3.51,0.2233262288295125
3.51,0.22618031076467393
3.51,0.22903266843186562
3.51,0.23188328367398173
3.51,0.23473213847081734
3.51,0.23757921494027354
3.51,0.24042449533955607
3.51,0.24326796206631196
3.51,0.246109597659822
3.51,0.24894938480208523
3.51,0.2517873063189879
3.51,0.25462334518136037
3.51,0.2574574845060783
3.51,0.26028970755712644
3.51,0.26311999774664335
3.51,0.26594833863595607
3.51,0.2687747139365942
3.51,0.27159910751127886
3.585,0.2744215033749118
3.585,0.2772418856955356
3.585,0.2800602387952742
3.585,0.2828765471512684
3.585,0.28569079539658354
3.585,0.28850296832110167
3.585,0.2913130508724066
3.585,0.2941210281566402
3.585,0.29692688543934936
3.585,0.29973060814630437
3.585,0.3025321818643221
3.585,0.30533159234205365
3.585,0.3081288254907595
3.585,0.3109238673850787
3.585,0.3137167042637598
3.585,0.3165073225304096
3.585,0.3192957087541807
3.585,0.3220818496704892
3.585,0.32486573218168324
3.585,0.32764734335770596
3.585,0.330426670436748
3.585,0.3332037008258821
3.585,0.3359784221016702
3.585,0.33875082201078055
3.585,0.34152088847055156
3.585,0.34428860956957946
3.585,0.3470539735682782
3.66,0.3498169688993912
3.66,0.3525775841685563
3.66,0.35533580815478216
3.66,0.3580916298109647
3.66,0.3608450382643652
3.66,0.3635960228170694
3.66,0.3663445729464555
3.66,0.3690906783056145
3.66,0.37183432872379746
3.66,0.3745755142068086
3.66,0.3773142249374147
3.66,0.3800504512757281
3.66,0.38278418375957635
3.66,0.3855154131048568
3.66,0.3882441302059049
3.66,0.3909703261357936
3.66,0.39369399214668305
3.66,0.39641511967011334
3.66,0.3991337003173152
3.66,0.4018497258794782
3.66,0.4045631883280388
3.735,0.4072740798149344
3.735,0.40998239267286074
3.735,0.412688119415504
3.735,0.41539125273777555
3.735,0.418091785516028
3.735,0.4207897108082656
3.735,0.42348502185433834
3.735,0.4261777120761344
3.735,0.42886777507775736
3.735,0.4315552046456899
3.735,0.43423999474896396
3.735,0.4369221395392995
3.735,0.43960163335125474
3.735,0.4422784707023581
3.735,0.4449526462932295
3.735,0.44762415500770275
3.785,0.45029299191292665
3.785,0.4529591522594762
3.785,0.4556226314814435
3.785,0.4582834251965171
3.785,0.46094152920607495
3.785,0.46359693949525466
3.785,0.466249652233009
3.785,0.4688996637721871
3.785,0.4715469706495772
3.81,0.47419156958595804
3.81,0.4768334574861498
3.81,0.479472631439047
3.81,0.4821090887176583
3.81,0.48474282677913844
3.81,0.4873738432648094
3.81,0.4900021360001915
3.81,0.49262770299501385
3.81,0.49525054244323613
3.81,0.4978706527230624
3.81,0.5004880323969468
3.885,0.5031026802116066
3.885,0.5057145950980206
3.885,0.5083237761714448
3.885,0.5109302227314021
3.885,0.5135339342616911
3.885,0.5161349104303801
3.885,0.5187331510898188
3.885,0.5213286562766205
3.885,0.5239214262116734
3.885,0.5265114613001386
3.885,0.5290987621314417
3.885,0.5316833294792838
3.885,0.5342651643016382
3.885,0.5368442677407543
3.885,0.5394206411231629
3.885,0.5419942859596839
3.885,0.5445652039454397
3.885,0.5471333969598593
3.885,0.5496988670667061
4.01,0.5522616165140856
4.01,0.5548216477344762
4.01,0.5573789633447566
4.01,0.5599335661462332
4.01,0.5624854591246786
4.01,0.5650346454503771
4.01,0.5675811284781686
4.01,0.5701249117475008
4.01,0.5726659989824937
4.01,0.5752043940920005
4.01,0.5777401011696879
4.01,0.5802731244941076
4.01,0.5828034685287922
4.01,0.5853311379223475
4.035,0.5878561375085596
4.035,0.5903784723065096
4.035,0.5928981475206931
4.035,0.5954151685411554
4.035,0.5979295409436333
4.035,0.6004412704897076
4.085,0.6029503631269705
4.085,0.6054568249891972
4.085,0.6079606623965339
4.085,0.6104618818556946
4.085,0.6129604900601792
4.085,0.6154564938904881
4.085,0.6179499004143688
4.085,0.6204407168870615
4.085,0.6229289507515666
4.085,0.6254146096389269
4.085,0.6278977013685202
4.16,0.6303782339483712
4.16,0.6328562155754799
4.16,0.635331654636163
