3.942476676500724e-8,4.78
0.09022040655881607,4.78
0.17903877968604423,4.78
0.26518083951365384,4.78
0.34760004279094864,4.78
0.4255326545622561,4.78
0.49850591713069964,4.78
0.5663095514762402,4.78
0.6289461586479388,4.78
0.6865750817253361,4.78
0.7394599095467839,4.78
0.7879249287707665,4.78
0.8323220659915123,4.78
0.8730076046174253,4.78
0.9103269487541213,4.78
0.944605489426082,4.78
0.9761438193806089,4.78
1.005215885278594,4.78
1.0320690207478997,4.78
1.056925109256576,4.78
1.0799823647084634,4.78
1.1014173935960838,4.78
1.121387326688366,4.78
1.1400318929839823,4.78
1.1574753648946419,4.78
1.1738283399060188,4.78
1.1891893466530663,4.78
1.2036462769740703,4.78
1.2172776532177783,4.78
1.230153744006302,4.78
1.2423375432293724,4.78
1.253885627200739,4.78
1.2648489042521198,4.78
1.2752732699601448,4.78
1.2852001799374826,4.78
1.2946671508157674,4.78
1.3037081987887709,4.78
1.3123542239142227,4.78
1.3206333473122476,4.78
1.3285712074533755,4.78
1.3361912208967475,4.78
1.3435148121120601,4.78
1.350561616387403,4.78
1.3573496592790764,4.78
1.3638955155885437,4.78
1.3702144504462936,4.78
1.3763205447338138,4.78
1.3822268067753027,4.78
1.3879452719733365,4.78
1.3934870918414037,4.78
1.3988626136959306,4.78
1.4040814521065896,4.78
1.4091525530625688,4.78
1.4140842516907441,4.78
1.418884324256581,4.78
1.4235600350877078,4.78
1.428118178981397,4.78
1.4325651195889637,4.78
1.4369068242108347,4.78
1.4411488953845213,4.78
1.4452965996028566,4.78
1.4493548934607194,4.78
1.453328447494284,4.78
1.4572216679469252,4.78
1.461038716669707,4.78
1.4647835293413978,4.78
1.4684598321727493,4.78
1.4720711572420029,4.78
1.4756208565929294,4.78
1.479112115212876,4.78
1.482547962996093,4.78
1.4859312857867977,4.78
1.4892648355868692,4.78
1.492551240004565,4.78
1.4957930110131237,4.78
1.4989925530813957,4.78
1.5021521707326966,4.78
1.5052740755827358,4.78
1.508360392902756,4.78
1.51141316774976,4.78
1.514434370701942,4.78
1.5174259032340387,4.78
1.5203896027643053,4.78
1.5233272474021056,4.78
1.5262405604226834,4.78
1.529131214493515,4.78
1.5320008356746964,4.78
1.5348510072140829,4.78
1.5376832731563441,4.78
1.540499141783708,4.78
1.5433000889049302,4.78
1.546087561007925,4.78
1.5488629782905146,4.78
1.551627737582891,4.78
1.5543832151746282,4.78
1.5571307695584167,4.78
1.5598717441021224,4.78
1.5626074696602827,4.78
1.5653392671357407,4.78
1.5680684500017852,4.78
1.5707963267948966,4.78
1.5735242035880082,4.78
1.5762533864540524,4.78
1.5789851839295106,4.78
1.5817209094876707,4.78
1.5844618840313767,4.78
1.587209438415165,4.78
1.5899649160069023,4.78
1.5927296752992786,4.78
1.5955050925818683,4.78
1.5982925646848631,4.78
1.6010935118060854,4.78
1.6039093804334492,4.78
1.6067416463757105,4.78
1.609591817915097,4.78
1.6124614390962781,4.78
1.6153520931671097,4.78
1.6182654061876878,4.78
1.621203050825488,4.78
1.6241667503557546,4.78
1.6271582828878512,4.78
1.6301794858400331,4.78
1.6332322606870373,4.78
1.6363185780070573,4.78
1.6394404828570968,4.78
1.6426001005083974,4.78
1.6457996425766697,4.78
1.649041413585228,4.78
1.6523278180029242,4.78
1.6556613678029954,4.78
1.6590446905937002,4.78
1.6624805383769172,4.78
1.6659717969968637,4.78
1.6695214963477902,4.78
1.673132821417044,4.78
1.6768091242483953,4.78
1.6805539369200864,4.78
1.6843709856428681,4.78
1.6882642060955093,4.78
1.692237760129074,4.78
1.6962960539869367,4.78
1.7004437582052718,4.78
1.7046858293789586,4.78
1.7090275340008296,4.78
1.7134744746083963,4.78
1.7180326185020856,4.78
1.7227083293332124,4.78
1.7275084018990492,4.78
1.7324401005272243,4.78
1.7375112014832037,4.78
1.7427300398938625,4.78
1.7481055617483896,4.78
1.7536473816164568,4.78
1.7593658468144904,4.78
1.7652721088559795,4.78
1.7713782031434995,4.78
1.7776971380012496,4.78
1.784242994310717,4.78
1.79103103720239,4.78
1.798077841477733,4.78
1.8054014326930456,4.78
1.8130214461364178,4.78
1.8209593062775458,4.78
1.8292384296755704,4.78
1.8378844548010225,4.78
1.8469255027740261,4.78
1.8563924736523107,4.78
1.8663193836296488,4.78
1.8767437493376735,4.78
1.887707026389054,4.78
1.8992551103604212,4.78
1.9114389095834916,4.78
1.924315000372015,4.78
1.9379463766157228,4.78
1.952403306936727,4.78
1.967764313683775,4.78
1.9841172886951515,4.79
2.001560760605811,4.79
2.0202053269014275,4.79
2.0401752599937097,4.79
2.0616102888813304,4.79
2.0846675443332177,4.79
2.109523632841894,4.79
2.136376768311199,4.79
2.1654488342091844,4.79
2.196987164163712,4.79
2.2312657048356725,4.79
2.268585048972369,4.79
2.3092705875982817,4.79
2.3536677248190268,4.79
2.4021327440430094,4.79
2.455017571864459,4.79
2.5126464949418548,4.79
2.575283102113553,4.79
2.643086736459092,4.79
2.7160599990275363,4.79
2.7939926107988473,4.79
2.8764118140761363,4.79
2.962553873903746,4.79
3.0513722470309848,4.79
