b,alpha
26.26,0.001154700410121379
26.26,0.0023094040384849528
26.26,0.0034641180921567796
26.26,0.004618849777786945
26.26,0.005773606303357835
26.26,0.0069283948774838235
26.26,0.00808322271023556
26.26,0.009238097013157278
26.26,0.010393024999788447
26.26,0.011548013885846331
26.26,0.012703070889556184
26.26,0.013858203232010839
26.26,0.015013418137410707
26.26,0.01616872283339502
26.26,0.01732412455138964
26.26,0.018479630526837935
26.26,0.01963524799961734
26.26,0.02079098421422213
26.26,0.02194684642019827
26.26,0.023102841872343023
26.26,0.02425897783113228
26.26,0.025415261562922908
26.26,0.026571700340345433
26.26,0.02772830144255914
26.26,0.028885072155623363
26.26,0.030042019772776186
26.26,0.031199151594747704
26.26,0.03235647493009576
26.26,0.03351399709552882
26.26,0.03467172541618684
26.26,0.035829667226004426
26.285,0.036987829868008804
26.285,0.0381462206946453
26.285,0.03930484706809896
26.285,0.04046371636061034
26.285,0.04162283595482121
26.285,0.04278221324409262
26.285,0.043941855632812804
26.285,0.04510177053675351
26.285,0.04626196538337489
26.285,0.04742244761216963
26.285,0.04858322467500777
26.285,0.049744304036428426
26.285,0.0509056931740329
26.285,0.052067399578762955
26.285,0.05322943075528396
26.285,0.05439179422229802
26.285,0.055554497512887095
26.285,0.05671754817487797
26.285,0.057880953771150975
26.285,0.05904472188001687
26.285,0.060208860095549224
26.285,0.0613733760279397
26.285,0.06253827730383232
26.285,0.06370357156670563
26.285,0.06486926647720925
26.285,0.06603536971351939
26.285,0.0672018889717042
26.285,0.06836883196608316
26.285,0.06953620642959077
26.285,0.07070402011413283
26.285,0.07187228079097797
26.285,0.07304099625109053
26.285,0.0742101743055341
26.285,0.0753798227858302
26.285,0.07654994954433943
26.285,0.0777205624546352
26.285,0.07889166941189228
26.285,0.08006327833326181
26.285,0.08123539715827247
26.285,0.08240803384919469
26.285,0.08358119639146018
26.285,0.08475489279403314
26.285,0.08592913108982328
26.285,0.08710391933607359
26.285,0.08827926561477356
26.285,0.08945517803305396
26.285,0.09063166472360672
26.285,0.09180873384508641
26.31,0.09298639358252932
26.31,0.0941646521477676
26.31,0.09534351777986533
26.31,0.0965229987455159
26.31,0.09770310333949282
26.31,0.09888383988507271
26.31,0.10006521673445941
26.31,0.10124724226923772
26.31,0.10242992490081394
26.31,0.10361327307084116
26.31,0.10479729525169275
26.31,0.10598199994689443
26.31,0.10716739569159775
