b,alpha
2.11,0.0029237970432990684
2.11,0.005847560044391847
2.11,0.00877126506175906
2.11,0.011694888158153421
2.11,0.014618405402843836
2.11,0.0175417928732182
2.11,0.020465026657217496
2.11,0.023388082854940116
2.11,0.026310937580983185
2.11,0.029233566966440826
2.11,0.032155947160672285
2.11,0.035078054333510855
2.11,0.03799986467720478
2.11,0.040921354408453875
2.11,0.04384249977032945
2.11,0.04676327703432045
2.11,0.04968366250238203
2.11,0.052603632508730146
2.11,0.05552316342207359
2.11,0.05844223164735345
2.11,0.06136081362786916
2.11,0.06427888584716922
2.11,0.06719642483100663
2.11,0.07011340714931379
2.11,0.07302980941815523
2.11,0.07594560830159928
2.11,0.0788607805137441
2.11,0.08177530282052342
2.11,0.08468915204173577
2.11,0.0876023050528421
2.11,0.09051473878696331
2.11,0.09342643023669707
2.11,0.09633735645600525
2.11,0.09924749456213387
2.11,0.10215682173740326
2.11,0.10506531523111381
2.11,0.10797295236136507
2.11,0.11087971051688557
2.11,0.11378556715885872
2.11,0.11669049982273326
2.11,0.1195944861200127
2.11,0.1224975037400736
2.11,0.12539953045188437
2.11,0.12830054410584496
2.11,0.13120052263546442
2.11,0.13409944405916466
2.11,0.13699728648198684
2.11,0.13989402809728346
2.11,0.1427896471884645
2.11,0.14568412213066048
2.11,0.1485774313924177
2.11,0.1514695535373494
2.11,0.154360467225798
2.11,0.15725015121645328
2.11,0.1601385843680213
2.11,0.1630257456407854
2.11,0.16591161409823044
2.11,0.16879616890861282
2.11,0.17167938934653526
2.11,0.1745612547945031
2.11,0.17744174474444793
2.11,0.18032083879926672
2.11,0.18319851667432657
2.11,0.18607475819894265
2.11,0.18894954331788227
2.11,0.19182285209280225
2.11,0.19469466470371452
2.11,0.19756496145040267
2.11,0.20043372275385013
2.11,0.20330092915762965
2.11,0.20616656132928243
2.11,0.20903060006171434
2.11,0.21189302627450002
2.11,0.2147538210152554
2.11,0.2176129654609494
2.11,0.22047044091918888
2.11,0.2233262288295125
2.11,0.22618031076467393
2.11,0.22903266843186562
2.11,0.23188328367398173
2.11,0.23473213847081734
2.11,0.23757921494027354
2.11,0.24042449533955607
2.11,0.24326796206631196
2.11,0.246109597659822
2.11,0.24894938480208523
2.11,0.2517873063189879
2.11,0.25462334518136037
2.11,0.2574574845060783
2.11,0.26028970755712644
2.11,0.26311999774664335
2.11,0.26594833863595607
2.11,0.2687747139365942
2.11,0.27159910751127886
2.11,0.2744215033749118
2.16,0.2772418856955356
2.16,0.2800602387952742
2.16,0.2828765471512684
2.16,0.28569079539658354
2.16,0.28850296832110167
2.16,0.2913130508724066
2.16,0.2941210281566402
2.16,0.29692688543934936
2.16,0.29973060814630437
2.16,0.3025321818643221
2.16,0.30533159234205365
2.16,0.3081288254907595
2.16,0.3109238673850787
2.16,0.3137167042637598
2.16,0.3165073225304096
2.16,0.3192957087541807
2.16,0.3220818496704892
2.16,0.32486573218168324
2.16,0.32764734335770596
2.16,0.330426670436748
2.16,0.3332037008258821
2.16,0.3359784221016702
2.185,0.33875082201078055
2.185,0.34152088847055156
2.185,0.34428860956957946
2.185,0.3470539735682782
2.185,0.3498169688993912
2.185,0.3525775841685563
2.185,0.35533580815478216
2.185,0.3580916298109647
2.185,0.3608450382643652
2.185,0.3635960228170694
2.185,0.3663445729464555
2.185,0.3690906783056145
2.185,0.37183432872379746
2.21,0.3745755142068086
2.21,0.3773142249374147
2.21,0.3800504512757281
2.21,0.38278418375957635
2.21,0.3855154131048568
2.21,0.3882441302059049
2.21,0.3909703261357936
2.21,0.39369399214668305
2.21,0.39641511967011334
2.21,0.3991337003173152
2.21,0.4018497258794782
2.21,0.4045631883280388
2.235,0.4072740798149344
2.235,0.40998239267286074
2.235,0.412688119415504
2.235,0.41539125273777555
2.235,0.418091785516028
2.235,0.4207897108082656
2.235,0.42348502185433834
2.235,0.4261777120761344
2.235,0.42886777507775736
2.235,0.4315552046456899
2.26,0.43423999474896396
2.26,0.4369221395392995
2.26,0.43960163335125474
2.26,0.4422784707023581
2.26,0.4449526462932295
2.26,0.44762415500770275
2.26,0.45029299191292665
2.26,0.4529591522594762
2.26,0.4556226314814435
2.26,0.4582834251965171
2.285,0.46094152920607495
2.285,0.46359693949525466
2.285,0.466249652233009
2.285,0.4688996637721871
2.285,0.4715469706495772
2.285,0.47419156958595804
2.285,0.4768334574861498
2.285,0.479472631439047
2.285,0.4821090887176583
2.285,0.48474282677913844
2.31,0.4873738432648094
2.31,0.4900021360001915
2.31,0.49262770299501385
2.31,0.49525054244323613
2.31,0.4978706527230624
2.31,0.5004880323969468
2.31,0.5031026802116066
2.31,0.5057145950980206
2.31,0.5083237761714448
2.31,0.5109302227314021
2.31,0.5135339342616911
2.31,0.5161349104303801
2.31,0.5187331510898188
2.31,0.5213286562766205
2.31,0.5239214262116734
2.31,0.5265114613001386
2.31,0.5290987621314417
2.31,0.5316833294792838
2.31,0.5342651643016382
2.31,0.5368442677407543
2.31,0.5394206411231629
2.31,0.5419942859596839
2.31,0.5445652039454397
2.31,0.5471333969598593
2.435,0.5496988670667061
2.435,0.5522616165140856
2.435,0.5548216477344762
2.435,0.5573789633447566
2.435,0.5599335661462332
2.435,0.5624854591246786
2.435,0.5650346454503771
2.435,0.5675811284781686
2.435,0.5701249117475008
2.435,0.5726659989824937
