b,alpha
0.1,0.0
0.1,0.057236124236148773
0.1,0.11409979163150127
0.1,0.17023288715699794
0.1,0.2253046262795805
0.1,0.2790220695165824
0.1,0.3311374444244597
0.1,0.381452028274862
0.1,0.42981678194652284
0.1,0.47613025138834403
0.15,0.5203344336114082
0.15,0.5624093458137808
0.15,0.6023669719869506
0.15,0.640245134221311
0.15,0.6761016854753364
0.15,0.71000927596975
0.15,0.7420508235891676
0.15,0.7723157263754649
0.15,0.8008967919795104
0.15,0.8278878205387661
0.15,0.8533817581323174
0.15,0.8774693320729927
0.15,0.9002380820393742
0.2,0.9217717087312192
0.2,0.942149671742195
0.2,0.9614469789522022
0.2,0.9797341199207319
0.2,0.997077104940801
0.2,1.0135375793741361
0.2,1.0291729895693216
0.2,1.0440367821640262
0.2,1.05817862300534
0.2,1.0716446254485232
0.25,1.0844775805585203
0.25,1.0967171838840677
0.25,1.1084002551175032
0.25,1.1195609482006537
0.25,1.1302309503702161
0.25,1.140439669327535
0.25,1.150214408220827
0.25,1.1595805284857776
0.25,1.1685616008412572
0.25,1.1771795449049458
0.25,1.1854547579989256
0.25,1.1934062337775484
0.25,1.2010516713380168
0.35,1.208407575478638
0.35,1.2154893487586007
0.35,1.222311375990332
0.35,1.2288871017649785
0.35,1.2352291015782038
0.35,1.2413491470862956
0.35,1.2472582659857558
0.35,1.2529667969730327
0.35,1.2584844402046917
0.35,1.2638203036453826
0.35,1.2689829456577628
0.35,1.2739804141590514
0.35,1.2788202826407313
0.35,1.283509683321995
0.4,1.2880553376836688
0.4,1.2924635846073496
0.4,1.2967404063246784
0.4,1.3008914523631314
0.4,1.3049220616579797
0.4,1.3088372829851265
0.4,1.3126418938552922
0.4,1.3163404179978435
0.4,1.319937141550817
0.4,1.3234361280634783
0.4,1.3268412324083114
0.4,1.3301561136908204
0.4,1.3333842472376107
0.4,1.3365289357364556
0.4,1.3395933195953846
0.4,1.3425803865822206
0.4,1.345492980800643
0.4,1.3483338110540777
0.4,1.3511054586443698
0.6,1.3538103846483083
0.6,1.356450936711284
0.6,1.3590293553943644
0.6,1.3615477801078057
0.6,1.3640082546615897
0.6,1.3664127324608006
0.6,1.3687630813716605
0.6,1.3710610882818413
0.6,1.3733084633768222
0.6,1.3755068441523277
0.6,1.3776577991813665
0.6,1.3797628316529
0.6,1.3818233826978572
0.6,1.3838408345170337
0.6,1.3858165133243165
0.6,1.3877516921176063
0.6,1.389647593288959
0.6,1.391505391084545
0.6,1.3933262139242877
0.6,1.3951111465903214
0.6,1.3968612322926863
0.6,1.398577474620184
0.6,1.4002608393836145
0.6,1.4019122563582163
0.65,1.4035326209316061
0.65,1.405122795663051
0.65,1.40668361175955
0.65,1.4082158704737873
0.65,1.409720344428696
0.65,1.4111977788730388
0.65,1.4126488928721135
0.65,1.4140743804374292
0.65,1.41547491159893
0.65,1.4168511334231215
0.65,1.4182036709802104
0.65,1.4195331282632089
0.65,1.4208400890617174
0.65,1.422125117792966
0.65,1.4233887602924973
0.65,1.424631544566748
0.65,1.4258539815096443
0.65,1.427056565585161
0.65,1.4282397754777354
0.85,1.4294040747122407
0.85,1.4305499122451828
0.85,1.4316777230286317
0.85,1.4327879285483551
0.85,1.4338809373374914
0.85,1.4349571454670513
0.85,1.4360169370144462
0.85,1.4370606845111744
0.85,1.4380887493707364
0.85,1.4391014822977761
0.85,1.4400992236794012
0.85,1.4410823039595777
0.85,1.4420510439974314
0.85,1.4430057554102649
0.85,1.4439467409020321
0.85,1.444874294577984
0.85,1.4457887022461549
0.85,1.4466902417063232
0.85,1.4475791830270481
0.85,1.4484557888113427
0.85,1.4493203144515343
0.85,1.4501730083737945
0.85,1.4510141122728564
0.85,1.451843861337339
0.9,1.4526624844661307
0.9,1.4534702044762406
0.9,1.4542672383024977
0.9,1.4550537971894733
0.9,1.4558300868759704
0.9,1.4565963077724187
0.9,1.4573526551314873
0.9,1.4580993192122091
0.9,1.4588364854379088
0.9,1.459564334548201
0.9,1.4602830427453184
0.9,1.460992781835008
1.0,1.4616937193622341
1.0,1.4623860187419089
1.0,1.463069839384853
1.0,1.4637453368192004
1.0,1.4644126628074265
1.0,1.4650719654591837
1.0,1.4657233893401278
1.0,1.466367075576881
1.0,1.46700316195831
1.0,1.4676317830332548
1.0,1.4682530702048595
1.0,1.4688671518216343
1.0,1.4694741532653894
1.05,1.470074197036157
1.05,1.470667402834221
1.05,1.4712538876393744
1.05,1.471833765787509
1.05,1.4724071490446358
1.05,1.4729741466784472
1.05,1.473534865527506
1.05,1.474089410068154
1.1,1.4746378824792328
1.1,1.4751803827046903
1.1,1.475717008514163
1.1,1.4762478555615983
1.1,1.476773017442001
1.1,1.4772925857463686
1.1,1.4778066501148786
1.1,1.4783152982884002
1.1,1.4788186161583856
1.15,1.4793166878152009
1.15,1.4798095955949535
1.15,1.4802974201248738
1.15,1.4807802403672932
1.15,1.4812581336622819
1.15,1.481731175768979
1.15,1.4821994409056782
1.15,1.4826630017886933
1.2,1.483121929670064
1.2,1.4835762943741317
1.2,1.4840261643330268
1.2,1.4844716066211074
1.2,1.4849126869883809
1.2,1.485349469892948
1.2,1.485782018532499
1.2,1.4862103948748961
1.2,1.4866346596878701
1.25,1.4870548725678658
1.25,1.4874710919680585
1.25,1.4878833752255736
1.25,1.4882917785879346
1.25,1.4886963572387624
1.25,1.489097165322755
1.25,1.4894942559699653
1.25,1.4898876813194064
1.3,1.4902774925419981
1.3,1.4906637398628848
1.3,1.4910464725831372
1.3,1.4914257391008607
1.3,1.4918015869317314
1.3,1.4921740627289721
1.3,1.4925432123027915
1.3,1.4929090806393017
1.3,1.4932717119189265
1.35,1.493631149534323
1.35,1.493987436107826
1.35,1.494340613508432
1.35,1.4946907228683377
1.35,1.495037804599044
1.35,1.4953818984070424
1.35,1.4957230433090922
1.35,1.4960612776471043
1.4,1.4963966391026413
1.4,1.4967291647110472
1.4,1.497058890875214
1.4,1.4973858533790023
1.4,1.4977100874003182
1.4,1.498031627523864
1.4,1.4983505077535675
1.4,1.4986667615246994
1.4,1.4989804217156926
1.45,1.4992915206596638
1.45,1.4996000901556565
1.45,1.4999061614796005
1.45,1.5002097653950095
1.45,1.500510932163415
1.45,1.5008096915545446
1.45,1.5011060728562584
1.45,1.5014001048842434
1.45,1.5016918159914745
1.5,1.5019812340774505
1.5,1.502268386597212
1.5,1.5025533005701401
1.5,1.502836002588553
1.5,1.5031165188260958
1.5,1.5033948750459363
1.5,1.5036710966087687
1.5,1.5039452084806304
1.55,1.504217235240537
1.55,1.5044872010879438
1.55,1.5047551298500328
1.55,1.5050210449888342
1.55,1.5052849696081831
1.55,1.505546926460523
1.55,1.505806937953549
1.55,1.5060650261567048
1.55,1.5063212128075327
1.6,1.5065755193178814
1.6,1.506827966779974
1.6,1.5070785759723435
1.6,1.507327367365634
1.6,1.507574361128276
1.6,1.5078195771320346
1.6,1.508063034957439
1.6,1.5083047538990904
1.65,1.5085447529708564
1.65,1.5087830509109517
1.65,1.5090196661869095
1.65,1.509254617000446
1.65,1.509487921292219
1.65,1.5097195967464876
1.65,1.5099496607956702
1.65,1.5101781306248059
1.65,1.5104050231759234
1.65,1.5106303551523153
1.65,1.5108541430227242
1.65,1.5110764030254416
1.65,1.5112971511723186
1.75,1.5115164032526966
1.75,1.511734174837254
1.75,1.5119504812817748
1.75,1.5121653377308393
1.75,1.5123787591214384
1.75,1.512590760186516
1.75,1.512801355458436
1.75,1.5130105592723821
1.75,1.5132183857696868
1.75,1.5134248489010944
1.75,1.5136299624299574
1.75,1.5138337399353694
1.75,1.5140361948152357
1.75,1.5142373402892824
1.75,1.5144371894020054
1.75,1.514635755025562
1.75,1.5148330498626046
