b,alpha
0.05,0.0
0.05,0.057236124236148773
0.05,0.11409979163150127
0.05,0.17023288715699794
0.05,0.2253046262795805
0.05,0.2790220695165824
0.05,0.3311374444244597
0.05,0.381452028274862
0.05,0.42981678194652284
0.05,0.47613025138834403
0.05,0.5203344336114082
0.05,0.5624093458137808
0.05,0.6023669719869506
0.05,0.640245134221311
0.05,0.6761016854753364
0.05,0.71000927596975
0.05,0.7420508235891676
0.05,0.7723157263754649
0.05,0.8008967919795104
0.05,0.8278878205387661
0.05,0.8533817581323174
0.05,0.8774693320729927
0.05,0.9002380820393742
0.05,0.9217717087312192
0.05,0.942149671742195
0.05,0.9614469789522022
0.05,0.9797341199207319
0.05,0.997077104940801
0.05,1.0135375793741361
0.1,1.0291729895693216
0.1,1.0440367821640262
0.1,1.05817862300534
0.1,1.0716446254485232
0.1,1.0844775805585203
0.1,1.0967171838840677
0.1,1.1084002551175032
0.1,1.1195609482006537
0.1,1.1302309503702161
0.1,1.140439669327535
0.1,1.150214408220827
0.1,1.1595805284857776
0.1,1.1685616008412572
0.1,1.1771795449049458
0.1,1.1854547579989256
0.1,1.1934062337775484
0.1,1.2010516713380168
0.1,1.208407575478638
0.1,1.2154893487586007
0.1,1.222311375990332
0.1,1.2288871017649785
0.1,1.2352291015782038
0.1,1.2413491470862956
0.1,1.2472582659857558
0.1,1.2529667969730327
0.1,1.2584844402046917
0.1,1.2638203036453826
0.1,1.2689829456577628
0.1,1.2739804141590514
0.15,1.2788202826407313
0.15,1.283509683321995
0.15,1.2880553376836688
0.15,1.2924635846073496
0.15,1.2967404063246784
0.15,1.3008914523631314
0.15,1.3049220616579797
0.15,1.3088372829851265
0.15,1.3126418938552922
0.15,1.3163404179978435
0.15,1.319937141550817
0.15,1.3234361280634783
0.15,1.3268412324083114
0.15,1.3301561136908204
0.15,1.3333842472376107
0.15,1.3365289357364556
0.15,1.3395933195953846
0.15,1.3425803865822206
0.15,1.345492980800643
0.15,1.3483338110540777
0.15,1.3511054586443698
0.15,1.3538103846483083
0.15,1.356450936711284
0.15,1.3590293553943644
0.15,1.3615477801078057
0.15,1.3640082546615897
0.2,1.3664127324608006
0.2,1.3687630813716605
0.2,1.3710610882818413
0.2,1.3733084633768222
0.2,1.3755068441523277
0.2,1.3776577991813665
0.2,1.3797628316529
0.2,1.3818233826978572
0.2,1.3838408345170337
0.2,1.3858165133243165
0.2,1.3877516921176063
0.2,1.389647593288959
0.2,1.391505391084545
0.2,1.3933262139242877
0.2,1.3951111465903214
0.2,1.3968612322926863
0.2,1.398577474620184
0.2,1.4002608393836145
0.2,1.4019122563582163
0.2,1.4035326209316061
0.2,1.405122795663051
0.2,1.40668361175955
0.2,1.4082158704737873
0.2,1.409720344428696
0.2,1.4111977788730388
0.2,1.4126488928721135
0.25,1.4140743804374292
0.25,1.41547491159893
0.25,1.4168511334231215
0.25,1.4182036709802104
0.25,1.4195331282632089
0.25,1.4208400890617174
0.25,1.422125117792966
0.25,1.4233887602924973
0.25,1.424631544566748
0.25,1.4258539815096443
0.25,1.427056565585161
0.25,1.4282397754777354
0.25,1.4294040747122407
0.25,1.4305499122451828
0.25,1.4316777230286317
0.25,1.4327879285483551
0.25,1.4338809373374914
0.25,1.4349571454670513
0.25,1.4360169370144462
0.25,1.4370606845111744
0.25,1.4380887493707364
0.25,1.4391014822977761
0.25,1.4400992236794012
0.25,1.4410823039595777
0.25,1.4420510439974314
0.25,1.4430057554102649
0.25,1.4439467409020321
0.25,1.444874294577984
0.25,1.4457887022461549
0.25,1.4466902417063232
0.25,1.4475791830270481
0.25,1.4484557888113427
0.25,1.4493203144515343
0.25,1.4501730083737945
0.25,1.4510141122728564
0.35,1.451843861337339
0.35,1.4526624844661307
0.35,1.4534702044762406
0.35,1.4542672383024977
0.35,1.4550537971894733
0.35,1.4558300868759704
0.35,1.4565963077724187
0.35,1.4573526551314873
0.35,1.4580993192122091
0.35,1.4588364854379088
0.35,1.459564334548201
0.35,1.4602830427453184
0.35,1.460992781835008
0.35,1.4616937193622341
0.35,1.4623860187419089
0.35,1.463069839384853
0.35,1.4637453368192004
0.35,1.4644126628074265
0.35,1.4650719654591837
0.35,1.4657233893401278
0.35,1.466367075576881
0.35,1.46700316195831
0.35,1.4676317830332548
0.35,1.4682530702048595
0.35,1.4688671518216343
0.35,1.4694741532653894
0.35,1.470074197036157
0.35,1.470667402834221
0.35,1.4712538876393744
0.35,1.471833765787509
0.35,1.4724071490446358
0.35,1.4729741466784472
0.35,1.473534865527506
0.35,1.474089410068154
0.35,1.4746378824792328
0.35,1.4751803827046903
0.35,1.475717008514163
0.35,1.4762478555615983
0.35,1.476773017442001
0.35,1.4772925857463686
0.35,1.4778066501148786
0.35,1.4783152982884002
0.4,1.4788186161583856
0.4,1.4793166878152009
0.4,1.4798095955949535
0.4,1.4802974201248738
0.4,1.4807802403672932
