b,alpha
3.485,0.005758708743792272
3.485,0.011517066967417396
3.485,0.01727474416774362
3.485,0.023031410088319514
3.485,0.028786734841309565
3.485,0.03454038902576462
3.485,0.04029204384845649
3.485,0.04604137124155877
3.485,0.05178804398200844
3.485,0.057531735808640815
3.485,0.06327212153847417
3.485,0.06900887718296009
3.485,0.07474168006221307
3.485,0.08047020891874636
3.485,0.08619414402936602
3.485,0.09191316731620534
3.485,0.09762696245619559
3.485,0.10333521498846313
3.485,0.10903761242115666
3.485,0.11473384433532284
3.51,0.12042360248803899
3.51,0.12610658091296062
3.51,0.1317824760193232
3.51,0.13745098668865058
3.51,0.14311181436958778
3.51,0.1487646631703347
3.51,0.15440923994910147
3.51,0.16004525440200926
3.51,0.16567241914885897
3.51,0.17129044981636932
3.51,0.176899065119037
3.51,0.18249798693743263
3.51,0.18808694039395796
3.51,0.19366565392617446
3.51,0.19923385935718274
3.51,0.2047912919637764
3.585,0.2103376905415811
3.585,0.21587279746761864
3.585,0.22139635876017993
3.585,0.22690812413594016
3.585,0.23240784706421747
3.585,0.23789528481870295
3.585,0.24337019852610023
3.585,0.24883235321233083
3.585,0.2542815178456646
3.585,0.25971746537729934
3.585,0.2651399727791173
3.585,0.27054882107855854
3.585,0.2759437953909704
3.585,0.2813246849490747
3.585,0.2866912831298007
3.66,0.29204338747839864
3.66,0.2973807997299198
3.66,0.3027033258280314
3.66,0.30801077594130544
3.66,0.31330296447682543
3.66,0.31857971009135305
3.66,0.3238408356999334
3.66,0.3290861684820563
3.66,0.334315539885465
3.66,0.33952878562742467
3.66,0.3447257456938531
3.66,0.34990626433601446
3.735,0.3550701900650314
3.735,0.36021737564421813
3.735,0.3653476780792496
3.735,0.37046095860623823
3.735,0.37555708267778276
3.735,0.38063591994705614
3.735,0.3856973442499208
3.735,0.39074123358516466
3.735,0.39576747009303714
3.785,0.40077594003180594
3.785,0.40576653375283706
3.785,0.41073914567389663
3.785,0.4156936742508672
3.785,0.4206300219479958
3.81,0.42554809520661874
3.81,0.4304478044124718
3.81,0.4353290638616911
3.81,0.44019179172543343
3.81,0.44503591001334264
3.81,0.44986134453577026
3.885,0.45466802486487706
3.885,0.459455884294706
3.885,0.46422485980016254
3.885,0.46897489199514236
3.885,0.47370592508963466
3.885,0.47841790684606533
3.885,0.48311078853480816
3.885,0.4877845248889415
3.885,0.492439074058349
3.885,0.4970743975631403
3.885,0.5016904602464903
4.01,0.5062872302269547
4.01,0.5108646788502841
4.01,0.515422780640773
4.01,0.5199615132522287
4.01,0.5244808574185821
4.01,0.5289807969041798
4.01,0.5334613184538227
4.035,0.5379224117425575
4.035,0.5423640693253139
4.035,0.546786286586352
4.035,0.5511890616886558
4.085,0.5555723955232151
4.085,0.5599362916582922
4.085,0.5642807562886969
4.085,0.5686057981850823
4.085,0.5729114286433242
4.085,0.577197661433981
4.16,0.5814645127519208
4.16,0.585712001166064
4.16,0.5899401475693503
4.16,0.5941489751288981
4.16,0.5983385092364442
4.21,0.6025087774589779
4.21,0.6066598094897655
4.21,0.6107916370995847
4.235,0.61490429408837
4.235,0.6189978162372051
4.235,0.6230722412606243
4.26,0.6271276087594179
4.26,0.6311639601737391
4.285,0.6351813387367334
4.285,0.6391797894285419
4.31,0.6431593589308017
4.31,0.6471200955816175
4.31,0.651062049330997
4.36,0.6549852716968195
4.36,0.6588898157212801
4.36,0.6627757359278745
4.36,0.6666430882789108
4.36,0.6704919301335484
4.435,0.6743223202064051
